accidents,traffic_fine_amount,traffic_density,traffic_lights,pavement_quality,urban_area,average_speed,rain_intensity,vehicle_count,time_of_day
21,7.553,6.5682,0.9524,2.689,1,20.6593,2.4557,63.1602,14.4679
23,6.4023,6.538,0.3253,0.2367,1,32.942,1.4657,77.6806,13.1879
12,7.5813,0.9493,0.4217,4.3062,1,38.6622,0.0194,24.0054,8.0195
17,7.9277,3.1885,0.1095,0.8529,1,49.297,1.573,63.7506,12.1349
14,9.7787,9.9281,0.2475,1.8008,0,8.676,0.4605,64.1657,22.2994
23,6.1621,6.7843,0.8824,0.3595,1,17.2778,1.6877,65.7792,0.1273
27,4.0748,7.3008,0.3608,0.684,1,8.4129,2.2159,59.8509,10.011
17,6.8362,2.1292,0.6206,3.329,1,44.0428,1.5932,22.9308,8.0073
25,1.616,0.7878,0.666,3.4629,0,27.4247,1.8924,91.5156,23.0695
13,9.0766,2.769,0.7818,3.3848,1,42.622,0.3118,97.6245,23.3735
23,2.0744,2.489,0.1828,2.7607,0,49.2613,0.2911,69.2295,14.0559
22,3.9506,2.3454,0.3048,4.7626,1,27.5103,2.5528,44.9639,13.2002
11,8.3417,1.9275,0.4483,2.5359,1,5.9076,0.148,54.1819,21.6771
16,6.3758,5.7476,0.3648,2.2471,1,18.0634,0.8529,11.7288,0.157
23,4.5427,3.281,0.9829,1.2377,0,1.8095,2.8131,36.9762,13.4947
27,5.2609,8.2035,0.8349,0.4942,1,42.465,1.3766,97.6373,0.5912
12,8.6909,1.8395,0.4797,2.7408,0,0.8943,2.0236,55.2245,23.2359
21,4.06,4.6463,0.8793,1.5745,0,29.6092,0.6651,56.5021,7.6838
11,8.8268,0.1366,0.3477,2.6201,1,5.3067,0.8115,95.444,12.4992
27,1.7932,4.8168,0.7858,1.0306,1,0.3779,1.527,88.7491,10.0216
14,7.9912,0.5584,0.2237,4.1909,1,12.8075,1.9143,57.3029,21.447
24,8.6279,9.7772,0.7723,4.9985,1,27.5926,2.8814,27.6301,23.9956
21,2.6364,7.9059,0.4565,1.612,0,3.7544,1.7233,12.5762,1.6413
19,4.8731,4.9011,0.1075,4.2116,1,30.7444,0.2879,86.5015,17.5687
18,2.4895,0.8659,0.2733,4.3649,1,33.5996,1.1008,92.0891,8.832
16,7.3594,5.9245,0.4023,4.9804,1,48.4849,0.7325,49.9342,3.3378
24,5.8181,7.5876,0.7493,1.7136,1,44.9769,0.7632,10.3603,9.7305
16,6.7179,1.9072,0.073,3.7802,1,28.3396,1.5162,61.0162,23.9555
25,2.7684,5.6821,0.6595,1.144,1,39.6682,0.95,37.3787,8.5816
26,2.9057,8.1421,0.716,3.124,1,18.1821,0.8679,16.6282,6.6576
33,1.3735,7.6825,0.6539,3.5242,1,29.2856,2.9041,91.9952,20.3081
27,3.8986,8.0299,0.7607,3.7056,1,20.1677,1.7519,24.7055,20.8305
24,6.0377,8.7932,0.1782,1.0359,1,16.8521,0.7853,71.405,8.1329
14,8.7214,9.3768,0.5871,4.2436,0,36.382,0.8276,43.5084,7.1682
19,7.0023,4.0552,0.9411,2.1049,0,14.8335,2.4331,82.9642,15.5348
25,4.9186,5.6877,0.6108,1.0818,1,19.0276,2.6594,70.3827,4.9243
17,9.5781,7.9066,0.6113,2.7127,0,18.3586,2.0371,13.1928,11.6084
17,7.4732,6.9714,0.7364,4.3168,1,43.5202,1.2943,45.5116,3.3922
17,9.3715,9.9552,0.3332,4.8354,1,8.5202,2.2937,26.7191,7.3141
18,5.7483,0.1368,0.7005,3.741,1,19.0738,2.8121,71.6449,7.1396
25,3.3301,3.5513,0.9162,0.0281,1,44.3935,0.4986,54.9242,16.6776
25,1.4754,2.8103,0.0109,0.6735,0,0.7652,2.5851,34.6779,6.7746
22,7.5348,2.6232,0.8701,0.3814,1,47.3933,2.5465,33.6166,21.5639
25,2.0917,2.2253,0.2186,0.5061,0,44.945,1.0995,12.3342,23.5931
22,3.725,7.0912,0.4559,1.9152,1,20.8924,0.8754,22.1684,1.9455
19,5.7922,0.8476,0.8523,1.6925,1,32.6513,1.6959,71.6332,9.5435
24,6.0797,7.4161,0.8239,0.5684,1,49.5533,0.8169,61.3805,7.2442
17,6.4052,6.9343,0.8919,4.4112,0,27.7474,0.4361,36.204,8.4478
28,2.4963,2.508,0.9404,3.0771,1,4.8449,2.8592,83.7754,6.3685
19,4.4176,2.5283,0.4472,3.9823,0,42.6821,1.4741,48.9569,9.184
19,6.5547,6.2886,0.6564,1.8577,1,6.7076,1.4168,79.649,3.394
14,9.7284,7.6217,0.3905,2.0512,1,12.8636,0.3783,78.3368,6.7156
22,7.5487,8.7649,0.3507,1.5881,0,43.6758,1.5125,84.9519,17.9476
19,9.3034,8.5214,0.4316,2.1921,1,12.8015,2.2285,85.1274,8.2571
19,7.8599,9.6488,0.7431,3.0519,1,37.2543,0.7441,68.2272,4.988
18,6.3255,5.8138,0.5014,2.4649,1,22.3837,1.1067,75.1929,2.6027
25,2.7282,9.0866,0.8141,4.1896,1,37.9874,0.5367,77.9138,8.3521
17,7.0002,8.0851,0.7452,4.5007,1,11.6176,1.0652,17.7468,15.4418
23,6.6104,8.9467,0.0205,2.3484,1,20.9783,2.5838,30.7242,6.0793
14,6.4222,0.1163,0.6302,1.1987,1,15.9081,0.7112,11.3197,10.1387
21,5.4081,9.659,0.4366,4.726,1,12.4522,0.0886,19.7478,22.8576
19,5.7579,4.7353,0.4566,3.6752,1,15.7215,1.6087,78.0504,13.2567
27,4.01,7.9818,0.8184,3.2006,1,16.1496,1.7385,94.7639,12.7665
16,5.6738,1.272,0.5476,3.7271,1,47.7689,0.9867,67.6899,9.8386
27,2.778,3.9594,0.8856,0.3799,1,26.6615,1.9247,88.7187,13.3642
17,8.2466,2.7146,0.7128,0.3381,1,23.1026,0.1137,32.4797,23.6296
24,2.672,2.9166,0.5528,0.7656,1,25.1659,1.0217,84.7338,6.0914
25,1.7647,1.2326,0.7545,0.7373,1,49.8065,0.4337,34.5398,22.6063
20,4.9262,8.0576,0.0383,2.1034,0,32.6795,0.6894,89.5225,3.5777
14,6.9248,0.0924,0.0271,0.787,1,35.1743,1.1476,80.0065,2.6665
19,4.9395,3.1251,0.0833,4.2726,1,15.6811,1.4802,98.3761,15.7121
17,3.4908,1.7441,0.4376,2.8905,1,23.5769,0.2796,82.9,6.0283
16,6.0235,5.8904,0.2355,1.8413,1,9.2033,0.304,40.4228,10.6654
25,4.123,2.5425,0.9843,0.3481,1,34.2595,2.0221,11.8979,17.5117
11,9.3958,2.59,0.5423,2.9551,1,17.2247,1.2124,87.553,12.8362
12,9.3038,4.8834,0.6624,0.5827,1,37.4144,0.5296,57.5479,0.33
19,5.5213,6.5269,0.2788,3.7161,1,10.6581,0.7048,85.956,7.3402
17,3.951,1.213,0.3218,4.0138,0,20.1752,2.1602,39.3258,1.5525
13,7.6342,1.7551,0.3355,2.7199,1,23.5592,0.1553,3.866,22.2267
25,1.3304,2.4717,0.6987,0.748,1,8.3263,1.5262,6.1892,19.0716
25,5.2729,9.7375,0.4737,3.9343,1,3.4796,1.081,67.3793,23.6122
26,4.0269,3.9715,0.5177,1.5391,1,15.8534,2.4334,12.3318,21.2426
16,9.2848,5.9899,0.592,1.1133,0,27.2446,2.3703,74.8007,11.408
28,1.108,2.4154,0.7688,2.3528,1,32.6339,2.0676,42.5248,21.1823
16,5.9753,4.9046,0.0904,4.6132,0,21.2636,1.1544,56.7477,16.1385
17,7.666,0.7412,0.7769,1.4869,1,25.0139,1.8937,80.3201,12.5904
18,5.3652,0.3474,0.5632,4.5279,1,27.1596,1.9195,26.0541,8.8955
26,1.7686,4.6873,0.6691,0.2683,0,25.5955,0.9966,41.8774,16.3432
18,9.7522,3.9866,0.3276,0.4176,1,4.5164,2.6399,73.2262,14.1632
19,5.6621,1.3688,0.4094,3.4928,1,20.2501,2.9546,91.9243,14.7404
19,6.5277,6.876,0.2312,0.953,1,10.2166,0.9433,29.7397,9.596
32,3.1295,9.929,0.9793,1.5831,1,26.6868,2.4037,62.6496,17.7436
21,5.3515,3.9565,0.497,0.6819,1,37.9038,1.5027,95.1702,1.9522
25,4.8623,6.2456,0.9961,1.6612,1,28.9743,1.391,65.2364,17.4278
31,1.6741,9.6298,0.4898,1.4023,1,11.0911,1.1597,89.3861,17.5383
26,1.9554,8.3153,0.2198,3.6817,1,10.3878,0.8761,94.0333,12.3826
18,8.5373,4.6355,0.5075,3.5101,1,1.8499,2.7585,93.0049,6.3188
25,3.1584,7.3749,0.0396,4.7746,0,21.319,2.2224,76.0892,12.4626
19,2.7546,1.2814,0.9048,3.6221,1,21.6431,1.3221,55.6575,2.9541
21,5.5442,5.121,0.8186,3.4741,1,11.8218,2.2547,10.5785,6.8435
16,7.9187,2.7906,0.7258,3.471,1,38.2129,2.1558,23.0479,10.1112
21,1.5575,1.6116,0.6098,4.4148,0,19.3243,0.802,26.3209,16.1576
17,6.1913,4.2628,0.5798,1.4812,0,33.4701,0.5284,4.2927,4.4932
27,2.0729,1.3101,0.9967,1.5005,1,32.0035,2.5089,11.0904,3.7961
30,1.3281,6.9899,0.278,3.7061,0,30.237,2.4342,30.1809,14.5871
33,1.4747,4.5624,0.7797,1.1435,1,45.4033,2.9906,9.9834,16.3091
11,8.5075,5.3114,0.5814,4.5601,1,0.7945,0.0581,17.784,2.0077
21,2.0618,1.4638,0.9759,2.6739,1,3.4019,1.6211,6.3873,0.7959
25,1.4064,1.3977,0.8278,1.5006,0,36.107,2.104,42.2367,3.5316
25,4.9411,5.8342,0.9985,3.8805,1,17.6763,1.7476,82.3114,21.6246
25,8.5959,9.8501,0.5883,1.5616,1,49.3261,2.1313,81.4121,16.1433
15,3.3617,0.9625,0.2045,4.8164,0,10.8206,0.4118,90.5842,22.1046
15,4.7954,2.8573,0.5037,4.9149,1,9.171,0.0045,74.8144,15.9532
27,1.3593,8.6946,0.7111,3.334,1,29.4111,0.2791,25.1998,23.1657
19,5.0417,0.7227,0.7744,0.5682,1,13.9713,1.1402,70.5366,10.5338
19,6.1985,8.7589,0.0005,1.316,0,17.0246,0.9868,75.6284,14.3784
23,6.1382,5.2429,0.505,2.5771,0,46.0512,2.622,54.7676,14.4285
17,3.9918,4.0827,0.2352,4.2572,1,1.3121,0.2506,80.894,0.0754
22,3.8398,3.0968,0.8749,0.9244,1,26.563,1.3281,8.0553,0.6589
27,1.9596,2.9712,0.1529,0.522,1,16.745,2.8735,59.8833,3.4864
22,4.3012,3.058,0.6665,0.3724,0,17.2996,1.5087,48.5094,12.2671
27,1.8955,8.848,0.2661,2.5348,1,12.3904,0.3972,80.716,10.3326
13,7.8994,7.238,0.3565,4.4235,1,6.7425,0.8738,13.6681,12.954
19,9.6965,6.6972,0.9406,0.2118,1,1.7241,1.8804,22.0498,19.2118
17,9.7307,7.9875,0.2404,1.0616,1,49.3848,0.036,56.3105,19.7338
18,8.7856,2.5711,0.095,3.4663,1,33.0183,2.9043,94.7733,23.4484
18,6.4071,6.1804,0.0693,4.1293,0,38.8603,1.7009,9.2368,13.3811
17,7.3078,4.6007,0.5046,4.037,1,3.2501,2.1124,74.5943,8.3332
20,3.5669,7.8244,0.6417,3.9253,0,0.7419,1.4969,21.3345,7.3927
20,6.6769,3.0926,0.3273,0.649,1,30.0144,2.8738,11.4394,8.1778
22,5.1008,6.4318,0.6903,1.9862,1,36.1916,1.7677,40.0818,7.7719
21,5.3382,8.8221,0.061,4.9237,1,19.7433,1.986,58.7222,9.4301
18,7.82,4.0215,0.8573,4.9444,1,19.3878,2.5825,82.8748,1.7972
21,3.5373,0.6662,0.8166,3.0121,0,19.224,2.5847,63.8345,15.2024
19,3.8624,5.1605,0.9855,3.5463,0,7.6378,0.0845,49.675,13.633
12,9.3218,3.4597,0.9365,4.7564,1,37.6957,0.8499,29.2811,11.0871
26,1.506,6.7223,0.3562,2.2496,1,10.7596,0.739,29.9628,1.9465
22,5.3707,9.5103,0.3993,0.6843,1,16.2205,0.0199,77.2871,2.237
17,9.2152,4.8561,0.746,3.3447,1,33.563,2.6303,12.2919,13.0825
15,6.4933,4.6619,0.1341,4.8005,1,0.0052,0.9514,15.5009,0.8779
19,5.9177,6.5458,0.314,3.486,0,38.3129,1.0409,72.2539,17.3949
18,3.2477,1.035,0.1185,4.0166,0,44.9547,0.2989,96.1432,23.8507
22,4.0895,2.5351,0.4549,2.1137,0,2.5809,2.9692,12.9032,14.3378
23,8.6684,9.1898,0.552,0.4823,1,29.5812,2.4788,61.3332,17.3624
23,6.033,6.6994,0.2112,0.8444,1,20.4229,1.7156,24.6797,10.5345
16,5.6327,0.1344,0.0266,4.9133,1,3.9232,2.3158,3.55,16.0179
26,1.8962,2.0463,0.7194,2.4659,1,34.1115,2.3313,83.3945,15.6427
32,1.1443,6.8284,0.02,0.0601,1,30.6159,1.9702,51.3519,19.7782
16,9.6732,7.644,0.9734,4.7768,1,32.133,0.522,3.3651,17.0722
26,4.3929,8.3986,0.2216,2.4889,1,40.6748,2.1609,89.6499,17.9772
18,6.4289,2.9218,0.6639,4.1813,1,14.3459,1.7089,54.0328,13.3593
31,1.7174,9.3103,0.4348,2.7423,1,33.8534,2.1722,73.9697,11.6284
20,7.148,5.5295,0.0597,0.5085,1,37.1659,1.6304,42.927,11.0092
16,9.3931,6.9654,0.4722,3.0778,0,8.4407,2.869,19.3034,9.4083
19,6.181,5.9674,0.5168,4.987,1,47.8533,1.8811,47.0918,6.3847
23,2.135,1.2274,0.8547,0.1737,1,16.9991,1.721,29.4796,0.7995
26,6.2355,9.6311,0.7323,4.209,1,35.6854,2.5284,30.3768,16.1063
15,7.8971,1.2288,0.0793,1.1774,0,37.701,1.1377,64.7439,21.6231
19,4.6577,2.5488,0.2092,1.9693,0,25.2015,0.9474,10.3139,22.3316
14,8.9185,8.1363,0.3119,1.8635,0,6.4359,1.5095,40.3044,13.9335
16,6.8381,6.186,0.1164,4.494,0,13.7831,1.7534,55.1179,2.2593
17,9.0932,8.3815,0.4569,2.5224,1,11.7123,0.6614,71.2759,21.0879
20,6.6115,5.1574,0.9843,2.2359,0,25.9321,2.0468,63.657,17.9459
24,2.1816,3.7699,0.5146,4.0901,1,13.0634,2.4071,88.7384,6.0339
31,3.7872,9.2185,0.7419,0.2445,1,27.3385,1.732,99.246,19.2851
21,2.8162,0.3625,0.6829,0.4323,1,14.4103,1.5689,93.8049,11.3282
17,9.1794,8.5613,0.8499,0.1084,0,0.049,0.8839,76.6511,21.3022
15,7.8436,2.3082,0.2157,3.4399,1,18.1628,2.7287,68.9155,5.9427
22,7.0876,8.4874,0.7538,2.6281,0,30.3425,2.2635,4.5077,19.2217
20,3.7087,1.392,0.8814,4.3801,0,38.6848,1.4409,53.8164,17.0858
24,2.6564,5.8022,0.1715,2.4927,1,1.4182,1.9773,66.708,0.3466
20,7.8081,8.8811,0.3468,1.1091,1,12.9157,1.0106,41.8811,13.52
16,5.2674,4.7354,0.9701,4.0257,0,49.2731,0.1795,39.0949,17.1728
24,3.0321,7.4657,0.7808,1.4716,1,13.0908,0.6118,54.7101,3.7539
17,6.5496,8.0467,0.2826,4.6784,0,38.8599,0.2385,90.7574,12.7656
28,1.363,7.3649,0.5639,1.2521,1,25.4687,1.5245,26.8319,7.2979
27,3.9355,9.2533,0.4043,0.8386,1,6.1087,1.8662,40.5064,16.7101
21,5.217,4.4683,0.49,2.4666,1,32.17,1.1413,65.6557,12.9634
25,2.3316,1.7313,0.3552,0.2526,0,48.317,1.5905,19.4147,14.915
10,9.8619,0.4781,0.2793,0.1821,1,44.3415,0.2563,83.6555,1.741
23,2.8819,2.4646,0.6748,2.4801,1,34.5146,2.3099,66.9407,3.3071
20,2.1732,1.432,0.7785,1.0755,0,25.6074,0.0983,35.8739,13.2501
26,2.8318,5.5795,0.874,0.0468,1,15.9667,1.9033,72.4945,4.3481
14,7.9216,1.8495,0.1553,1.4803,1,17.8483,1.3,28.6553,11.9686
17,4.8296,0.3893,0.8229,2.3868,1,17.3103,0.5514,77.6716,16.5607
17,6.0887,0.3599,0.2548,1.9714,1,46.1041,1.5692,7.9981,19.4345
33,1.1891,8.3157,0.4273,0.6773,0,10.5656,2.3428,43.2484,3.4322
27,1.3099,5.9145,0.9014,2.8984,1,18.9015,1.2406,26.9022,17.8051
19,5.0124,3.5809,0.4545,3.5517,1,21.5982,1.1031,81.8533,8.7165
16,8.3499,8.9423,0.1971,3.3777,0,20.445,0.4274,75.522,16.2944
11,8.9671,0.702,0.1599,1.9688,1,0.2099,1.7837,84.3443,3.4868
34,1.7804,9.8032,0.473,0.688,1,13.5487,2.484,65.5047,12.3642
24,5.8453,6.1629,0.7627,2.4974,1,24.9284,1.684,79.7369,20.1015
10,9.2191,1.8346,0.9972,4.4522,1,38.0247,0.4953,44.44,2.5544
27,4.4918,6.7907,0.7874,2.3436,1,28.4737,1.9837,68.1277,19.8643
15,8.4661,7.6338,0.877,0.9784,0,19.2431,0.0904,4.0806,10.8664
29,2.2033,4.2934,0.7478,0.4653,0,33.257,2.5142,88.1917,19.7585
20,9.4186,8.6163,0.8954,4.7196,1,33.2947,2.7645,68.7926,23.0013
13,7.7628,1.5073,0.0763,3.715,1,12.3962,1.7911,86.7435,3.8317
18,9.472,2.7884,0.9299,1.5648,1,5.1887,2.6453,77.315,16.1897
13,7.0896,0.9349,0.3964,1.4768,1,40.1592,0.2535,29.3513,5.6423
17,4.2706,2.1088,0.9216,4.4761,1,26.4891,0.685,28.0151,3.2533
14,9.4436,2.3873,0.0757,0.8878,1,8.8262,0.9518,80.1642,15.074
27,3.4801,9.1763,0.7152,2.6752,0,13.1036,2.3195,19.2862,2.5916
21,3.9896,0.7811,0.7357,3.5675,1,38.3212,1.4527,11.9555,11.1641
19,7.3073,4.2742,0.9969,1.982,1,32.6636,1.045,2.4892,15.2629
18,7.8878,5.324,0.7689,0.1995,1,47.2583,0.4742,30.5444,11.9911
19,9.3646,8.9869,0.3826,1.1388,0,23.2474,2.4319,10.8272,16.7297
25,2.8432,9.977,0.5572,4.509,1,2.6093,0.0616,80.367,19.2339
19,8.182,7.5339,0.3666,2.6156,1,35.0211,1.0118,48.9698,20.9339
15,7.6469,9.7079,0.196,4.0772,0,12.7455,0.7283,25.999,13.4369
27,1.5742,7.871,0.2485,2.7784,1,16.1927,0.387,60.6066,6.6391
22,4.485,9.632,0.222,4.718,1,9.8324,0.5161,7.9649,12.2319
24,3.5449,7.0727,0.5488,4.5457,1,15.4468,1.4814,72.886,9.3045
22,3.7404,0.7976,0.9062,2.4144,1,41.474,1.2782,50.6379,5.4222
14,9.8465,4.0192,0.9127,1.5914,0,28.8357,1.5551,1.6412,12.6976
18,6.785,6.466,0.0548,3.0083,1,5.4577,2.1829,32.6025,0.5437
17,7.4591,3.5072,0.0799,3.3744,0,29.3302,2.677,75.269,14.5336
10,9.7896,2.7338,0.2451,2.4918,1,31.6782,0.3554,19.6234,19.7185
20,4.3948,5.774,0.2551,4.1114,0,44.2412,0.248,96.2258,23.9865
21,8.2166,9.335,0.0949,0.9166,1,42.9823,0.9611,89.7663,22.1203
15,4.9108,0.3498,0.3885,1.6721,0,3.1438,1.6389,78.0456,2.1556
12,8.8258,7.6923,0.5877,3.4319,0,43.3349,0.2997,8.7763,3.8983
26,2.6259,7.2273,0.5782,1.2334,1,2.5442,2.1479,36.0299,3.3275
20,9.5292,9.6395,0.5434,2.1992,1,7.7061,1.6683,30.5215,13.4004
27,2.9689,9.3071,0.3387,4.8187,1,5.5775,2.2454,14.6249,1.1025
23,3.936,7.6223,0.7065,3.1294,0,9.0849,1.0737,99.9623,22.4878
16,7.8057,5.2041,0.8265,4.7453,1,40.1631,1.2033,15.5726,1.4841
20,4.5438,2.0427,0.3463,3.6122,1,34.306,2.4227,32.2174,9.39
18,6.4739,5.4524,0.0855,3.6233,1,34.3481,0.801,88.134,21.4553
26,5.0012,7.6535,0.2963,2.9593,1,46.1064,1.1443,15.2942,22.7611
15,7.6813,8.9567,0.1374,0.711,0,19.5926,0.0405,47.4833,11.167
23,3.055,7.8971,0.4674,2.5986,0,0.1644,1.666,97.5933,11.7224
27,1.5261,1.9527,0.1559,1.2633,1,31.9884,2.5544,25.4816,15.2683
20,3.6994,5.9969,0.4628,4.9934,1,43.4037,0.0837,70.6028,9.7833
21,5.2688,3.3217,0.221,1.3348,1,48.813,1.8414,8.9239,7.7919
24,2.5122,0.0921,0.7387,1.1534,1,18.1946,2.5363,60.4863,17.7462
20,4.1932,2.0022,0.0276,3.1194,1,41.1076,1.4818,34.5659,14.2886
21,4.5998,1.1322,0.5547,2.5547,1,42.4614,0.9391,70.2569,11.5601
32,1.5165,8.4272,0.1695,0.1068,1,7.2219,2.9898,43.8561,2.4189
14,6.2498,2.5851,0.001,0.6477,1,31.5749,0.1945,30.6009,1.6527
10,8.9591,2.847,0.8692,4.0552,0,8.657,0.6313,55.0548,12.2596
30,2.3657,9.5994,0.6715,2.4185,0,22.3315,2.6557,14.829,14.8664
20,6.3803,3.7909,0.0989,0.7301,1,43.9633,0.8919,81.6288,15.7803
19,6.9827,0.0959,0.6641,2.3262,1,39.4734,2.4595,75.3202,21.4774
20,4.774,2.8385,0.6116,1.2657,0,28.517,0.9996,54.9518,19.5894
16,7.3099,1.193,0.4734,1.118,0,40.4355,2.4359,37.3378,3.3783
17,4.6966,1.0281,0.4193,4.7886,1,7.6414,2.0572,91.6074,19.0663
20,5.5417,0.7749,0.8871,1.8101,1,9.746,1.4056,63.8114,16.2313
30,1.0662,5.9326,0.2451,0.2322,1,10.4432,1.5688,29.1952,19.8727
13,7.2255,1.8935,0.3983,4.8516,1,38.8007,0.533,80.8642,20.2405
15,6.9521,3.6124,0.3291,3.9742,1,44.5483,0.3477,63.867,8.2928
31,1.3456,8.6202,0.7712,1.2721,1,28.1418,2.1508,13.5742,6.3185
25,4.3143,4.2434,0.9165,2.0445,0,47.8986,2.5457,12.3091,13.2632
20,9.8113,9.1569,0.8498,4.3114,1,36.4015,2.1659,93.8724,7.1666
25,4.7866,4.9794,0.7977,1.7871,0,28.1842,2.7386,29.5033,8.3924
23,5.5175,3.9884,0.9868,2.837,1,30.5795,2.6702,66.6848,1.6598
21,9.1894,7.5039,0.6971,2.6743,1,42.4767,2.3346,4.607,23.7927
16,7.4554,0.7318,0.7511,2.0065,0,4.509,2.6944,56.0937,7.4231
13,6.2386,0.8948,0.9828,3.1975,0,8.4009,0.5017,23.8817,18.7218
18,8.1802,6.5197,0.007,2.3665,0,13.3147,2.1941,14.823,23.8358
21,8.7793,4.8694,0.634,0.1062,1,44.7388,2.261,77.5768,23.259
22,5.112,7.9042,0.739,4.0719,0,47.2472,0.4619,81.1447,15.2132
31,5.276,9.1627,0.9178,0.5658,1,17.8085,2.7287,71.806,12.9279
20,4.4745,3.8837,0.8838,2.3204,1,46.1929,0.0264,2.1075,7.4226
17,9.7004,5.9641,0.842,2.8995,1,27.3424,1.3038,29.206,20.6762
16,7.2745,5.007,0.9458,3.5275,1,23.6637,0.0644,36.7352,8.1119
31,1.749,9.8161,0.5374,2.054,1,41.6382,1.5701,69.3942,2.5614
15,8.7666,8.3108,0.0069,3.6777,1,27.3042,1.2365,75.7988,7.0584
22,5.325,9.1174,0.0111,0.6568,0,22.7241,1.8692,63.1576,7.5623
23,1.6188,2.5434,0.5446,3.2672,0,0.7982,2.2993,79.1197,17.2436
21,5.9475,7.7253,0.4353,4.1317,1,0.6449,2.3057,43.3027,4.069
18,4.7545,2.6547,0.4512,4.4472,1,31.3796,2.1667,54.6427,7.6047
7,8.8997,2.0874,0.4004,2.8978,0,3.6708,0.3056,7.3608,1.8381
31,2.836,9.4427,0.9177,1.5645,1,36.8473,1.2523,43.2892,20.3616
15,8.4382,0.193,0.3592,0.8168,1,31.1171,2.4479,43.8307,17.3946
27,6.0192,9.6539,0.8562,1.7278,1,22.8865,1.9629,61.5405,10.4997
26,1.4915,1.4926,0.9029,2.6999,1,35.4902,2.0431,38.4117,10.3204
15,9.7466,8.1944,0.4995,0.9817,1,49.6536,0.6808,24.607,3.9929
13,5.6135,2.7592,0.4469,4.7626,1,12.3178,0.9752,24.522,9.2274
25,3.6179,3.507,0.761,4.4857,1,27.8528,2.8674,14.2534,21.7638
24,5.2247,2.1676,0.708,0.1648,1,42.1428,2.5408,70.4012,3.3278
14,8.7207,5.8551,0.3285,2.8098,1,0.8437,0.4948,62.6343,18.3607
20,3.7441,3.481,0.1025,3.9465,1,10.1754,1.6341,58.3457,1.1322
25,2.7341,6.5739,0.2649,1.227,0,26.0479,1.4715,53.5709,7.4803
20,2.1616,0.1565,0.131,2.6195,0,27.6123,1.331,37.3862,20.3265
19,3.6807,0.6437,0.2947,2.03,1,4.3167,1.4118,77.103,10.6796
17,8.0204,0.9966,0.2618,0.9827,1,20.3715,1.9287,92.2804,16.8647
20,5.2446,4.1899,0.6377,3.0737,0,25.9892,2.9014,44.5589,2.485
27,3.0473,8.148,0.9545,4.9685,0,21.1488,2.626,41.4998,16.4022
31,2.4957,8.8818,0.6857,1.8264,0,35.0298,2.6254,17.11,19.6565
26,3.9946,2.4481,0.9266,2.7619,1,38.5682,2.1101,67.4002,19.3259
14,9.4593,5.7437,0.7841,1.6393,1,23.0131,0.0528,56.2511,10.5329
24,4.0872,7.6836,0.7279,4.3847,1,21.283,1.3214,98.8118,21.6994
12,9.8931,2.8883,0.4141,4.323,1,35.2682,1.5334,58.848,13.7994
25,5.3671,4.0901,0.3248,0.8939,1,27.7651,2.5275,29.5725,19.6289
28,2.6125,5.2397,0.8463,4.4997,1,43.522,2.7685,56.7311,5.123
15,9.0203,1.3487,0.9054,0.7575,1,24.0573,1.3546,98.4848,5.0458
18,5.1432,0.2598,0.4519,0.4772,1,28.7164,0.9014,72.6102,18.1047
12,7.387,1.5281,0.0091,3.2647,1,6.4403,1.0121,13.7292,15.5192
18,9.8534,6.2685,0.7925,1.9295,1,41.7999,1.736,34.9731,16.2314
21,1.4516,0.7362,0.2851,2.6537,1,21.1146,0.8249,30.5698,5.6777
26,1.8703,1.897,0.0099,3.2629,1,35.9532,2.7322,85.8256,9.5909
18,7.4841,3.3785,0.805,0.2642,1,21.4741,1.256,61.5051,6.2011
22,3.5364,0.7787,0.5174,1.4648,1,0.0506,2.9702,81.2001,1.635
20,2.6587,1.917,0.6852,2.3045,1,20.0205,0.3285,18.4484,4.8946
30,1.3543,9.1127,0.9147,1.3329,1,7.3751,0.5636,90.8955,23.8839
23,1.1966,0.193,0.5412,0.2449,1,19.9308,1.5348,6.7728,5.617
21,7.9704,6.5343,0.5032,0.4334,1,16.0672,2.6049,38.1089,3.823
22,2.2099,3.8441,0.2907,4.0087,1,10.1274,1.0619,2.4008,16.725
20,5.2095,6.7265,0.3052,4.5569,0,6.1886,2.5124,19.2437,14.4515
21,6.4531,5.8869,0.7965,0.7612,0,36.4281,1.2764,96.2604,17.9043
22,4.8552,2.235,0.449,1.2463,1,37.743,2.559,8.771,15.6882
25,1.244,8.4721,0.1635,3.2612,1,13.2499,0.8323,15.3953,5.3518
15,8.0515,4.9194,0.0945,4.7714,1,24.7595,1.4157,92.5601,12.0217
30,1.0946,8.2254,0.4729,1.4979,1,23.2035,0.8362,71.3073,4.2394
14,7.857,4.0601,0.465,4.2761,1,17.7624,0.6457,41.2895,6.0849
19,9.0397,9.8469,0.6535,2.5301,1,13.8819,1.2634,7.8078,23.686
22,4.8956,7.7049,0.4711,4.7828,1,9.3016,1.0041,78.7189,17.4883
28,5.8199,9.6595,0.1435,0.6813,1,43.6446,2.3614,49.7799,18.7884
19,5.2929,5.1433,0.5078,4.8684,0,41.6656,2.2429,32.9787,0.7214
21,4.5029,4.7369,0.9068,2.2049,1,20.859,1.0757,36.7143,9.1712
